id,crop_label,soil_ph,temperature_c,soil_conductivity_dsm,moisture_paw_percent,data_origin,profile_version,generation_run_id
f2a86696-879b-4745-a093-ce02ffa765c9,Brinjal,6.65,31.5,1.08,63.0,reference_generated,reference_v1,960db350-9ee8-4235-9b3e-f185b67d7d69
a6fad64d-f21f-4786-9543-3273a08c7eab,Brinjal,6.5,21.9,0.54,65.9,reference_generated,reference_v1,960db350-9ee8-4235-9b3e-f185b67d7d69
c06f69c9-fe5e-4523-9008-61ca069986be,Brinjal,6.33,30.9,0.5,66.2,reference_generated,reference_v1,960db350-9ee8-4235-9b3e-f185b67d7d69
d828ac31-61b9-41c5-a0ce-f7a1da938877,Brinjal,5.94,29.4,0.94,53.9,reference_generated,reference_v1,960db350-9ee8-4235-9b3e-f185b67d7d69
cb37ad70-b307-47f1-beb0-d6e5ab5031c6,Brinjal,6.62,25.5,0.79,77.0,reference_generated,reference_v1,960db350-9ee8-4235-9b3e-f185b67d7d69
4edbbc66-d48b-48f4-a587-60a265f732ee,Brinjal,6.34,27.9,0.56,60.9,reference_generated,reference_v1,960db350-9ee8-4235-9b3e-f185b67d7d69
620ce1bd-1746-4150-a833-8d0023a26cd4,Brinjal,5.97,29.0,0.41,73.0,reference_generated,reference_v1,960db350-9ee8-4235-9b3e-f185b67d7d69
5d061df8-e314-4f05-860a-56b3904a3f17,Brinjal,5.93,25.3,0.97,69.8,reference_generated,reference_v1,960db350-9ee8-4235-9b3e-f185b67d7d69
fc6e0f0e-b2b3-49ac-bc58-739b4fb2e4bd,Brinjal,5.72,32.2,0.58,65.1,reference_generated,reference_v1,960db350-9ee8-4235-9b3e-f185b67d7d69
810753e2-d63f-42f2-86b8-cdc7cb070221,Brinjal,6.5,29.9,0.94,70.3,reference_generated,reference_v1,960db350-9ee8-4235-9b3e-f185b67d7d69
f423ec70-3027-4dc6-90fa-125d44fd295e,Brinjal,5.72,27.4,0.88,64.4,reference_generated,reference_v1,960db350-9ee8-4235-9b3e-f185b67d7d69
64ff9372-6644-4ad3-8425-b1b5cb023b9a,Brinjal,6.63,31.2,1.18,65.9,reference_generated,reference_v1,960db350-9ee8-4235-9b3e-f185b67d7d69
0f3e11fb-6607-43aa-82ea-e73a551f35e7,Brinjal,6.43,26.9,1.37,59.7,reference_generated,reference_v1,960db350-9ee8-4235-9b3e-f185b67d7d69
7896d914-3d58-4f92-937e-a023bc6b44a7,Brinjal,6.49,28.2,0.35,61.5,reference_generated,reference_v1,960db350-9ee8-4235-9b3e-f185b67d7d69
842877a7-4266-4a69-86ba-0502090365b8,Brinjal,6.27,23.1,0.51,66.0,reference_generated,reference_v1,960db350-9ee8-4235-9b3e-f185b67d7d69
393517e8-77a9-47f4-af15-ae25ac467687,Brinjal,5.75,31.3,1.3,66.2,reference_generated,reference_v1,960db350-9ee8-4235-9b3e-f185b67d7d69
a531d690-9afa-4e80-bdb3-7e29dacea5aa,Brinjal,6.18,21.2,1.09,64.2,reference_generated,reference_v1,960db350-9ee8-4235-9b3e-f185b67d7d69
b442920f-0d41-409c-87ec-aa0d3f8593c1,Brinjal,5.87,31.3,0.46,55.1,reference_generated,reference_v1,960db350-9ee8-4235-9b3e-f185b67d7d69
d3851c1d-e2ac-48e9-be92-e1feea611f1d,Brinjal,6.18,25.4,1.32,73.0,reference_generated,reference_v1,960db350-9ee8-4235-9b3e-f185b67d7d69
79325fe2-9d18-46e7-bd52-175de60ffe76,Brinjal,5.57,27.1,0.33,62.9,reference_generated,reference_v1,960db350-9ee8-4235-9b3e-f185b67d7d69
6c4caa8e-19dd-43dc-8781-81fd532c2b0e,Brinjal,5.75,21.1,0.32,61.7,reference_generated,reference_v1,960db350-9ee8-4235-9b3e-f185b67d7d69
2c7d67ee-8a28-4c5b-87ca-19d9ff0acdc5,Brinjal,5.69,23.8,0.64,69.2,reference_generated,reference_v1,960db350-9ee8-4235-9b3e-f185b67d7d69
9aab6137-cfe1-4f5b-a83c-d17cead72f56,Brinjal,6.41,30.5,1.21,68.9,reference_generated,reference_v1,960db350-9ee8-4235-9b3e-f185b67d7d69
5d469283-c978-4add-a7b1-d017314025ee,Brinjal,6.39,25.1,0.76,71.1,reference_generated,reference_v1,960db350-9ee8-4235-9b3e-f185b67d7d69
f315e163-7472-4746-8bbc-cd53cd08e482,Brinjal,6.66,28.2,0.93,68.3,reference_generated,reference_v1,960db350-9ee8-4235-9b3e-f185b67d7d69
55ffe4a8-9104-430d-accd-d5a94a14d8fd,Brinjal,6.21,26.1,0.23,63.3,reference_generated,reference_v1,960db350-9ee8-4235-9b3e-f185b67d7d69
2f455703-f056-46a5-bde3-68e9878ad41a,Brinjal,6.06,30.8,1.37,63.7,reference_generated,reference_v1,960db350-9ee8-4235-9b3e-f185b67d7d69
da35a22a-ee34-4bd0-90db-673b5c817a00,Brinjal,5.91,31.8,0.7,61.2,reference_generated,reference_v1,960db350-9ee8-4235-9b3e-f185b67d7d69
210713a5-009f-466a-828c-001424a41435,Brinjal,6.06,31.9,1.06,64.0,reference_generated,reference_v1,960db350-9ee8-4235-9b3e-f185b67d7d69
fdece1de-3300-470b-954a-ecd9b5dc7377,Brinjal,5.95,24.5,0.72,60.5,reference_generated,reference_v1,960db350-9ee8-4235-9b3e-f185b67d7d69
0e0e4602-fb37-43ae-b0fe-6fa6d99014a6,Brinjal,5.72,30.7,0.85,64.2,reference_generated,reference_v1,960db350-9ee8-4235-9b3e-f185b67d7d69
731cb72c-4f40-4fb5-973d-f6b302f59d64,Brinjal,6.37,33.2,0.59,67.6,reference_generated,reference_v1,960db350-9ee8-4235-9b3e-f185b67d7d69
0e0ecd6c-71c3-4469-a542-c2bc892549bf,Brinjal,6.03,23.9,0.3,60.4,reference_generated,reference_v1,960db350-9ee8-4235-9b3e-f185b67d7d69
df2c5fed-98ff-4a5e-8f1b-80b1d8d82bea,Brinjal,6.64,25.7,0.54,74.5,reference_generated,reference_v1,960db350-9ee8-4235-9b3e-f185b67d7d69
164ab35f-9268-4d52-baf1-591467bd2664,Brinjal,6.44,27.1,1.06,76.3,reference_generated,reference_v1,960db350-9ee8-4235-9b3e-f185b67d7d69
ed8b3f95-88b0-456b-a12e-95776906618f,Brinjal,5.77,27.4,0.48,57.1,reference_generated,reference_v1,960db350-9ee8-4235-9b3e-f185b67d7d69
ee421198-80cb-4b01-8cdd-6336cae81b04,Brinjal,6.32,24.6,1.1,63.2,reference_generated,reference_v1,960db350-9ee8-4235-9b3e-f185b67d7d69
fd288efc-2fb9-41f5-80ac-1756768f0f9f,Brinjal,6.44,27.1,1.15,65.5,reference_generated,reference_v1,960db350-9ee8-4235-9b3e-f185b67d7d69
36f533eb-2442-43ed-bf2b-e6e5d7302215,Brinjal,6.54,26.7,0.25,65.4,reference_generated,reference_v1,960db350-9ee8-4235-9b3e-f185b67d7d69
e49c8c2e-7cf7-4a51-9ed2-b83c99d5273c,Brinjal,6.32,23.8,0.63,61.6,reference_generated,reference_v1,960db350-9ee8-4235-9b3e-f185b67d7d69
00ce420e-1f7a-47d3-9876-f86639f871a6,Brinjal,6.39,30.4,1.07,71.4,reference_generated,reference_v1,960db350-9ee8-4235-9b3e-f185b67d7d69
59c85cda-0ef5-4a3a-96eb-0d4cd3c000ea,Brinjal,6.07,23.6,0.65,74.1,reference_generated,reference_v1,960db350-9ee8-4235-9b3e-f185b67d7d69
f0412bd9-2c96-441a-819a-c97641cbf981,Brinjal,5.86,26.8,1.29,67.9,reference_generated,reference_v1,960db350-9ee8-4235-9b3e-f185b67d7d69
1853aa8f-f5fc-4d4c-a73f-e55fd2e45c36,Brinjal,6.51,26.1,0.68,59.6,reference_generated,reference_v1,960db350-9ee8-4235-9b3e-f185b67d7d69
50ef109e-8d6f-4d46-b1be-38aff6fce6c7,Brinjal,6.12,28.1,0.21,73.9,reference_generated,reference_v1,960db350-9ee8-4235-9b3e-f185b67d7d69
39ac3eb7-7ffd-4c24-94be-ba0edff364eb,Brinjal,6.63,25.0,1.04,62.7,reference_generated,reference_v1,960db350-9ee8-4235-9b3e-f185b67d7d69
b4f9c789-f926-4561-a600-be1078bb16aa,Brinjal,6.64,27.3,0.52,76.2,reference_generated,reference_v1,960db350-9ee8-4235-9b3e-f185b67d7d69
7434cd8d-2061-44aa-be91-69fca355ba47,Brinjal,5.65,29.4,0.85,60.8,reference_generated,reference_v1,960db350-9ee8-4235-9b3e-f185b67d7d69
5756f405-4e54-4fb3-924c-493582f0feda,Brinjal,6.28,28.2,1.15,64.6,reference_generated,reference_v1,960db350-9ee8-4235-9b3e-f185b67d7d69
45fda622-762c-45b7-810d-6764a3f48bf6,Brinjal,5.95,23.6,1.3,71.8,reference_generated,reference_v1,960db350-9ee8-4235-9b3e-f185b67d7d69
f78cd90d-f28b-4bbf-b392-a8ddee767897,Brinjal,5.81,23.1,0.2,58.4,reference_generated,reference_v1,960db350-9ee8-4235-9b3e-f185b67d7d69
5982eb71-69e0-4f4e-9156-983a58875b7a,Brinjal,6.0,26.6,0.9,68.7,reference_generated,reference_v1,960db350-9ee8-4235-9b3e-f185b67d7d69
8d53e3e8-95d2-4ba8-a058-bf0f80ded75b,Brinjal,5.87,31.9,0.75,73.4,reference_generated,reference_v1,960db350-9ee8-4235-9b3e-f185b67d7d69
8e082f12-671a-47cd-999f-b297175eadb2,Brinjal,5.91,25.3,0.46,60.6,reference_generated,reference_v1,960db350-9ee8-4235-9b3e-f185b67d7d69
94d61d34-a487-4bd7-9c80-e4684bce9056,Brinjal,5.92,23.3,0.62,59.4,reference_generated,reference_v1,960db350-9ee8-4235-9b3e-f185b67d7d69
6350d403-b3c9-4a41-853a-2da35560c350,Brinjal,6.77,28.6,0.49,74.4,reference_generated,reference_v1,960db350-9ee8-4235-9b3e-f185b67d7d69
2031483f-0632-47bc-85b1-fbe05a128dc0,Brinjal,6.64,29.2,0.49,63.3,reference_generated,reference_v1,960db350-9ee8-4235-9b3e-f185b67d7d69
c25cd215-94a3-4f26-9ed2-cad730f59e32,Brinjal,6.37,30.3,0.54,58.4,reference_generated,reference_v1,960db350-9ee8-4235-9b3e-f185b67d7d69
4565e59c-7ab9-4fd0-86d2-4dab1b8159a8,Brinjal,6.33,28.3,1.36,64.4,reference_generated,reference_v1,960db350-9ee8-4235-9b3e-f185b67d7d69
7877fd96-fe77-41de-92b2-e9f14b6be6ea,Brinjal,6.03,21.8,0.76,57.9,reference_generated,reference_v1,960db350-9ee8-4235-9b3e-f185b67d7d69
fdfdc505-d656-47fe-ad7b-6282b7a43adc,Brinjal,6.53,25.9,0.67,67.5,reference_generated,reference_v1,960db350-9ee8-4235-9b3e-f185b67d7d69
09f4f02c-189c-48a0-a06b-ff518f9e5e0e,Brinjal,6.23,21.8,1.09,68.8,reference_generated,reference_v1,960db350-9ee8-4235-9b3e-f185b67d7d69
ab3505e4-0002-4cb3-b8b7-5dd70af4c23e,Brinjal,6.16,26.8,0.43,54.9,reference_generated,reference_v1,960db350-9ee8-4235-9b3e-f185b67d7d69
7e404f49-00c7-45bc-aa27-df0b3883b262,Brinjal,6.33,27.2,1.45,58.3,reference_generated,reference_v1,960db350-9ee8-4235-9b3e-f185b67d7d69
4dab5f45-61ef-4f41-8c17-cc5eabe245e3,Brinjal,6.56,28.6,0.51,57.8,reference_generated,reference_v1,960db350-9ee8-4235-9b3e-f185b67d7d69
a07495a4-e33c-4be8-8ce5-993f9b22a12f,Brinjal,6.1,27.0,1.05,70.8,reference_generated,reference_v1,960db350-9ee8-4235-9b3e-f185b67d7d69
5e5d6931-405e-492f-9f6c-8b6ca4792bb3,Brinjal,5.88,30.8,1.28,63.5,reference_generated,reference_v1,960db350-9ee8-4235-9b3e-f185b67d7d69
2cc3d796-c015-4731-82f8-4f13f102c6af,Brinjal,5.59,32.4,0.9,70.3,reference_generated,reference_v1,960db350-9ee8-4235-9b3e-f185b67d7d69
40e3a136-7389-4196-b10b-dd73f6bea227,Brinjal,5.78,29.9,0.22,70.3,reference_generated,reference_v1,960db350-9ee8-4235-9b3e-f185b67d7d69
28b6274f-6922-4b2b-993d-8bd0620401cf,Brinjal,6.35,28.2,0.58,51.6,reference_generated,reference_v1,960db350-9ee8-4235-9b3e-f185b67d7d69
5f202ef2-da4a-4a93-ab27-917c0781400e,Brinjal,5.92,28.2,1.07,75.0,reference_generated,reference_v1,960db350-9ee8-4235-9b3e-f185b67d7d69
065f9c25-ce88-45f3-8bc5-c49e3b84c553,Brinjal,6.31,28.7,0.24,57.1,reference_generated,reference_v1,960db350-9ee8-4235-9b3e-f185b67d7d69
291e9606-8ec8-4b3b-9b1f-12214c1019b4,Brinjal,6.4,27.1,0.21,69.2,reference_generated,reference_v1,960db350-9ee8-4235-9b3e-f185b67d7d69
5ebadc14-1054-4cee-a78c-a969c4d04908,Brinjal,6.34,29.1,1.16,72.5,reference_generated,reference_v1,960db350-9ee8-4235-9b3e-f185b67d7d69
93c59a01-5b95-4407-85e2-434fb9a9f258,Brinjal,5.77,26.6,0.94,53.5,reference_generated,reference_v1,960db350-9ee8-4235-9b3e-f185b67d7d69
786423ba-df37-4d65-b488-2ac8eb910fe5,Brinjal,5.93,31.5,0.28,74.4,reference_generated,reference_v1,960db350-9ee8-4235-9b3e-f185b67d7d69
bdcf88a9-0a17-49bc-8925-c056cfa645b8,Brinjal,6.67,26.9,0.56,63.0,reference_generated,reference_v1,960db350-9ee8-4235-9b3e-f185b67d7d69
c116c72a-ea98-49cb-8589-4bab9e07be93,Brinjal,6.61,27.0,0.7,68.7,reference_generated,reference_v1,960db350-9ee8-4235-9b3e-f185b67d7d69
de41e343-7f47-4483-b57f-f9e24f1f89b7,Brinjal,6.63,27.2,0.91,70.4,reference_generated,reference_v1,960db350-9ee8-4235-9b3e-f185b67d7d69
e4ce8592-9c55-48f1-8b49-3344513d742b,Brinjal,6.46,22.7,0.45,54.9,reference_generated,reference_v1,960db350-9ee8-4235-9b3e-f185b67d7d69
d11b0d3b-1ea1-43d3-a9aa-3cb806b85474,Brinjal,6.55,23.3,1.0,72.5,reference_generated,reference_v1,960db350-9ee8-4235-9b3e-f185b67d7d69
7f67a4bd-1a92-4fa9-a1ee-c68c18cd12be,Brinjal,5.74,23.2,0.94,73.3,reference_generated,reference_v1,960db350-9ee8-4235-9b3e-f185b67d7d69
cc294125-6e11-4333-95b1-7a76296035ba,Brinjal,5.9,28.8,0.7,65.4,reference_generated,reference_v1,960db350-9ee8-4235-9b3e-f185b67d7d69
867cc96b-4326-4fca-a95b-16d848006bfe,Brinjal,6.25,22.1,0.64,52.2,reference_generated,reference_v1,960db350-9ee8-4235-9b3e-f185b67d7d69
553ac4f0-ea02-4ecc-bb56-efaf3c314397,Brinjal,5.94,30.3,0.6,61.1,reference_generated,reference_v1,960db350-9ee8-4235-9b3e-f185b67d7d69
af53f242-a2b3-4c58-a671-9d6abca59fbd,Brinjal,6.13,28.1,1.02,69.2,reference_generated,reference_v1,960db350-9ee8-4235-9b3e-f185b67d7d69
6a95a390-3bc5-407a-816a-e584fa68ba25,Brinjal,6.05,28.7,0.5,74.2,reference_generated,reference_v1,960db350-9ee8-4235-9b3e-f185b67d7d69
5720f080-c84e-46b3-ac0d-bde1eebf6857,Brinjal,6.56,28.7,0.64,63.7,reference_generated,reference_v1,960db350-9ee8-4235-9b3e-f185b67d7d69
98339ff8-e3a8-47ba-ba06-e7bb76c16aa7,Brinjal,6.06,29.2,0.68,56.3,reference_generated,reference_v1,960db350-9ee8-4235-9b3e-f185b67d7d69
87afd0be-15f8-4c6c-bc21-c63b5c9301fd,Brinjal,5.98,30.3,0.9,70.7,reference_generated,reference_v1,960db350-9ee8-4235-9b3e-f185b67d7d69
5de5d55e-87c1-420c-bc92-95140fc13f56,Brinjal,6.67,27.9,0.82,70.0,reference_generated,reference_v1,960db350-9ee8-4235-9b3e-f185b67d7d69
e0d90c6a-5a5c-4b36-8590-408d2d49ea9f,Brinjal,5.83,30.0,1.07,75.1,reference_generated,reference_v1,960db350-9ee8-4235-9b3e-f185b67d7d69
6db7564a-b7ea-433b-823b-cd493ca641be,Brinjal,6.15,21.6,0.69,71.4,reference_generated,reference_v1,960db350-9ee8-4235-9b3e-f185b67d7d69
4c3acda3-8fca-4561-aff7-9d8aef6a7a23,Brinjal,6.49,31.3,1.4,63.1,reference_generated,reference_v1,960db350-9ee8-4235-9b3e-f185b67d7d69
dc68c430-d91d-4ebe-b22a-b25a3b6553fd,Brinjal,5.81,22.6,0.83,57.9,reference_generated,reference_v1,960db350-9ee8-4235-9b3e-f185b67d7d69
73c565da-5f6d-4880-81b6-869c06a14ad3,Brinjal,6.17,28.2,0.62,54.7,reference_generated,reference_v1,960db350-9ee8-4235-9b3e-f185b67d7d69
dd5390a3-ef6a-4a38-9fa2-7b7565157ede,Brinjal,5.77,28.4,0.33,70.1,reference_generated,reference_v1,960db350-9ee8-4235-9b3e-f185b67d7d69
da860d3e-bcbd-4495-b805-e608f9953e80,Brinjal,6.39,28.4,0.66,64.1,reference_generated,reference_v1,960db350-9ee8-4235-9b3e-f185b67d7d69
ea53964b-bcfe-4e9c-a6ce-d76cc851a115,Brinjal,6.45,27.7,0.92,72.0,reference_generated,reference_v1,960db350-9ee8-4235-9b3e-f185b67d7d69
e7e49b1b-23c2-48de-b7b2-4340fc6fc9cf,Brinjal,5.93,25.3,1.22,69.4,reference_generated,reference_v1,960db350-9ee8-4235-9b3e-f185b67d7d69
37c61f10-62a8-41f7-8e71-8af486282af3,Brinjal,6.05,29.7,0.76,61.4,reference_generated,reference_v1,960db350-9ee8-4235-9b3e-f185b67d7d69
da52843a-c0c8-4993-8c7b-3b5155e2c6f3,Brinjal,6.43,27.4,0.78,76.6,reference_generated,reference_v1,960db350-9ee8-4235-9b3e-f185b67d7d69
9622188c-ee74-4ee1-828b-08b929c32368,Brinjal,6.01,22.1,0.66,71.6,reference_generated,reference_v1,960db350-9ee8-4235-9b3e-f185b67d7d69
cf18b313-ce92-4bc6-abac-2db185e7a556,Brinjal,5.83,30.0,1.32,69.1,reference_generated,reference_v1,960db350-9ee8-4235-9b3e-f185b67d7d69
1b2ac013-75f9-4f18-a252-329cd75652ff,Brinjal,6.4,30.7,1.04,68.4,reference_generated,reference_v1,960db350-9ee8-4235-9b3e-f185b67d7d69
bbae48ea-020d-4613-bab3-a920b7a2e092,Brinjal,6.19,24.9,1.01,76.7,reference_generated,reference_v1,960db350-9ee8-4235-9b3e-f185b67d7d69
32ee3bf5-e6ce-485b-a8a3-3903908ac75b,Brinjal,6.04,28.4,0.6,68.3,reference_generated,reference_v1,960db350-9ee8-4235-9b3e-f185b67d7d69
e23acbef-a138-46e8-9a4d-9d6accd0f86e,Brinjal,6.36,26.3,1.11,62.4,reference_generated,reference_v1,960db350-9ee8-4235-9b3e-f185b67d7d69
b5e2e2de-3ac0-4168-8416-73d0ccffe316,Brinjal,6.28,29.0,0.49,62.6,reference_generated,reference_v1,960db350-9ee8-4235-9b3e-f185b67d7d69
1a773a12-1e2a-47bc-9200-6f8a8287c44b,Brinjal,6.21,30.4,1.1,71.1,reference_generated,reference_v1,960db350-9ee8-4235-9b3e-f185b67d7d69
b41b78c9-19d3-4c2f-9899-046d6bc2547a,Brinjal,6.4,25.9,0.7,70.2,reference_generated,reference_v1,960db350-9ee8-4235-9b3e-f185b67d7d69
0406d08d-a742-421b-8786-2235e2d8da35,Brinjal,6.14,29.5,0.64,71.2,reference_generated,reference_v1,960db350-9ee8-4235-9b3e-f185b67d7d69
779025bd-5dd8-44ed-abe2-4162bcb2321b,Brinjal,6.22,21.7,0.52,56.1,reference_generated,reference_v1,960db350-9ee8-4235-9b3e-f185b67d7d69
1e2d484f-f98d-4e42-b213-35a00807075b,Brinjal,6.16,24.8,0.94,53.9,reference_generated,reference_v1,960db350-9ee8-4235-9b3e-f185b67d7d69
8ccaf96f-afc8-4a5a-998a-0170240ffa2c,Brinjal,6.14,23.5,0.9,61.2,reference_generated,reference_v1,960db350-9ee8-4235-9b3e-f185b67d7d69
6ad8a6d7-89a9-4068-a9dd-52f282a58978,Brinjal,6.09,28.1,0.91,58.7,reference_generated,reference_v1,960db350-9ee8-4235-9b3e-f185b67d7d69
bb5fd18b-9108-47e9-b33c-1436571b0746,Brinjal,6.39,29.7,0.4,73.3,reference_generated,reference_v1,960db350-9ee8-4235-9b3e-f185b67d7d69
47f21188-a583-434a-8a76-64cb0edbd714,Brinjal,6.13,27.9,0.5,59.0,reference_generated,reference_v1,960db350-9ee8-4235-9b3e-f185b67d7d69
22dd861b-7f4c-4f31-84b7-31b72472edc6,Brinjal,5.77,32.3,0.91,62.7,reference_generated,reference_v1,960db350-9ee8-4235-9b3e-f185b67d7d69
3879ac39-f8b7-4374-9b2b-ad5716fe841e,Brinjal,5.69,24.4,1.16,72.0,reference_generated,reference_v1,960db350-9ee8-4235-9b3e-f185b67d7d69
ff2eac77-0243-480e-8410-25a90fdfe169,Brinjal,5.83,29.6,0.8,64.4,reference_generated,reference_v1,960db350-9ee8-4235-9b3e-f185b67d7d69
cdffddc1-0383-43ba-86c7-f8371ce4634e,Brinjal,5.75,27.3,0.38,57.8,reference_generated,reference_v1,960db350-9ee8-4235-9b3e-f185b67d7d69
c41c00a3-daff-426a-a484-7227edfa6bef,Brinjal,6.63,26.4,0.46,52.1,reference_generated,reference_v1,960db350-9ee8-4235-9b3e-f185b67d7d69
f283ba9d-aedf-4520-adcb-7f5464ae1902,Brinjal,6.31,34.8,0.92,67.5,reference_generated,reference_v1,960db350-9ee8-4235-9b3e-f185b67d7d69
c880e90c-265c-481b-aa28-efaf1c14d92c,Brinjal,6.06,25.2,1.46,70.7,reference_generated,reference_v1,960db350-9ee8-4235-9b3e-f185b67d7d69
ca5e1fc7-450e-4ada-a76c-d7db347ad163,Brinjal,6.63,29.3,0.39,71.5,reference_generated,reference_v1,960db350-9ee8-4235-9b3e-f185b67d7d69
a5fd8d14-39ce-4379-ad04-a2229b37390d,Brinjal,6.43,22.9,0.41,75.1,reference_generated,reference_v1,960db350-9ee8-4235-9b3e-f185b67d7d69
312ce641-3ecd-4a8a-bef2-5d639ed49956,Brinjal,5.84,27.7,0.6,71.3,reference_generated,reference_v1,960db350-9ee8-4235-9b3e-f185b67d7d69
a3d648cc-6213-428c-aa67-66c36cfcab94,Brinjal,5.74,26.6,1.16,74.8,reference_generated,reference_v1,960db350-9ee8-4235-9b3e-f185b67d7d69
ab9bf181-a286-4524-bea0-33be5fc0d404,Brinjal,6.06,21.7,1.02,58.5,reference_generated,reference_v1,960db350-9ee8-4235-9b3e-f185b67d7d69
5d3320ea-c9ea-4f62-b7cc-984fb8225d5c,Brinjal,6.06,29.3,0.99,77.1,reference_generated,reference_v1,960db350-9ee8-4235-9b3e-f185b67d7d69
0c62f240-3d09-455b-beb6-4e1b190000b3,Brinjal,6.24,26.6,1.04,69.5,reference_generated,reference_v1,960db350-9ee8-4235-9b3e-f185b67d7d69
446fbad8-29cc-437c-a363-099f10c7d99f,Brinjal,6.44,25.2,0.48,69.9,reference_generated,reference_v1,960db350-9ee8-4235-9b3e-f185b67d7d69
37dcc4fd-8abd-41dd-a090-5820286b2304,Brinjal,6.23,23.2,1.21,67.3,reference_generated,reference_v1,960db350-9ee8-4235-9b3e-f185b67d7d69
9e5c4da7-dcd0-4f67-9795-fc939f2c35d2,Brinjal,6.76,26.1,0.66,59.5,reference_generated,reference_v1,960db350-9ee8-4235-9b3e-f185b67d7d69
4fc206b8-d501-473b-a2b5-f0a793131ffe,Brinjal,6.4,29.0,0.89,58.7,reference_generated,reference_v1,960db350-9ee8-4235-9b3e-f185b67d7d69
fc313ee1-74cd-477d-a87a-00aec9a9511b,Brinjal,6.29,31.8,0.77,62.7,reference_generated,reference_v1,960db350-9ee8-4235-9b3e-f185b67d7d69
65c21e7c-56cc-4a35-a93e-1cbe7db77f2d,Brinjal,6.13,23.9,0.98,68.4,reference_generated,reference_v1,960db350-9ee8-4235-9b3e-f185b67d7d69
01374438-5680-486e-bc12-725bb7291ac2,Brinjal,6.54,28.1,0.38,69.3,reference_generated,reference_v1,960db350-9ee8-4235-9b3e-f185b67d7d69
fd4d9f40-1d3d-4da6-9da2-3497e0eba3d3,Brinjal,6.27,27.2,1.41,74.7,reference_generated,reference_v1,960db350-9ee8-4235-9b3e-f185b67d7d69
b71fd1c6-cceb-4947-9ae7-1d85f7126f5b,Brinjal,5.94,27.6,0.59,66.9,reference_generated,reference_v1,960db350-9ee8-4235-9b3e-f185b67d7d69
9eb7c25c-72e8-451f-ba7b-96065c0389e1,Brinjal,6.16,26.3,1.2,75.0,reference_generated,reference_v1,960db350-9ee8-4235-9b3e-f185b67d7d69
74bdac49-8b54-451f-9492-c9b50d7513b0,Brinjal,6.32,24.8,1.0,61.1,reference_generated,reference_v1,960db350-9ee8-4235-9b3e-f185b67d7d69
9b28a4e1-5507-4d99-bbf2-262fcb92a999,Brinjal,5.99,29.1,0.72,65.0,reference_generated,reference_v1,960db350-9ee8-4235-9b3e-f185b67d7d69
a4ffecb2-52a4-45b2-9fc0-1109af82faa5,Brinjal,5.96,21.6,0.32,78.0,reference_generated,reference_v1,960db350-9ee8-4235-9b3e-f185b67d7d69
101de931-824f-438c-b416-07f80f2e651c,Brinjal,6.21,27.0,0.77,55.9,reference_generated,reference_v1,960db350-9ee8-4235-9b3e-f185b67d7d69
f58076e4-b070-4e94-81ea-446ca53ecb5b,Brinjal,6.24,22.7,0.3,60.0,reference_generated,reference_v1,960db350-9ee8-4235-9b3e-f185b67d7d69
294f2f09-70d1-49cc-a344-99556793edf6,Brinjal,6.32,29.2,0.61,75.2,reference_generated,reference_v1,960db350-9ee8-4235-9b3e-f185b67d7d69
33ffe00d-f49c-41ff-9b0e-e119a951220d,Brinjal,6.5,29.6,1.11,68.4,reference_generated,reference_v1,960db350-9ee8-4235-9b3e-f185b67d7d69
817aa0cc-58d7-4487-8930-a456e6e9b168,Brinjal,6.15,30.1,0.29,72.8,reference_generated,reference_v1,960db350-9ee8-4235-9b3e-f185b67d7d69
1fc902d9-0602-4904-adf0-dd7bb0a4101b,Brinjal,6.12,25.2,0.47,61.5,reference_generated,reference_v1,960db350-9ee8-4235-9b3e-f185b67d7d69
420ad2e3-2301-488c-a4ae-8f731f2f56a5,Brinjal,6.32,22.5,1.25,55.9,reference_generated,reference_v1,960db350-9ee8-4235-9b3e-f185b67d7d69
96ad5054-41ea-42b2-a26b-e6a61ac66178,Brinjal,5.92,20.5,0.46,62.5,reference_generated,reference_v1,960db350-9ee8-4235-9b3e-f185b67d7d69
f03f27f4-a1ff-4c9d-b027-fdc1186c2c87,Brinjal,5.78,22.3,0.55,75.7,reference_generated,reference_v1,960db350-9ee8-4235-9b3e-f185b67d7d69
f642c714-237c-4275-8d6f-6afdc30623b2,Brinjal,6.06,33.7,0.34,76.6,reference_generated,reference_v1,960db350-9ee8-4235-9b3e-f185b67d7d69
f745ddc1-9fe7-44f2-bbb3-a21cfe228dca,Brinjal,6.06,31.9,1.03,61.8,reference_generated,reference_v1,960db350-9ee8-4235-9b3e-f185b67d7d69
258fcb46-eb3c-4443-a354-8433ca94faf5,Brinjal,6.08,29.9,0.68,74.4,reference_generated,reference_v1,960db350-9ee8-4235-9b3e-f185b67d7d69
158964a4-d36b-4cb3-8630-f8f5c09d7190,Brinjal,6.08,21.3,0.67,70.7,reference_generated,reference_v1,960db350-9ee8-4235-9b3e-f185b67d7d69
0759947f-0254-4db8-823f-81bf018fd994,Brinjal,6.24,27.2,0.71,66.4,reference_generated,reference_v1,960db350-9ee8-4235-9b3e-f185b67d7d69
3d3c7198-737c-40f7-a80d-548af98df97b,Brinjal,6.22,28.0,0.86,62.8,reference_generated,reference_v1,960db350-9ee8-4235-9b3e-f185b67d7d69
